T,BTC-XVG,BTC-ETH,BTC-XRP,BTC-SC,BTC-DOGE,BTC-ADA,BTC-STRAT,BTC-BCC,BTC-DGB,BTC-XLM,BTC-NEO,BTC-FUN,BTC-ETC,BTC-QTUM,BTC-MYST,BTC-LTC,BTC-OMG,BTC-RDD,BTC-SALT,BTC-UKG,BTC-XDN,BTC-ZCL,BTC-XMR,BTC-BAT,BTC-MANA,BTC-XEM,BTC-LSK,BTC-REP,BTC-POWR,BTC-NXT,BTC-VOX,BTC-SNT,BTC-PAY,BTC-BTG,BTC-WAVES,BTC-ZEC,BTC-BAY,BTC-ARK,BTC-RCN,BTC-ENG,BTC-PTOY,BTC-NBT,BTC-1ST,BTC-STEEM,BTC-EBST,BTC-PIVX,BTC-GNT,BTC-EDG,BTC-GAME,BTC-BURST,BTC-MONA,BTC-DASH,BTC-ADX,BTC-VTC,BTC-MCO,BTC-STORJ,BTC-SYS,BTC-EMC2,BTC-BRK,BTC-DCT,BTC-NXS,BTC-GUP,BTC-DNT,BTC-MUSIC,BTC-CFI,BTC-MTL,BTC-CVC,BTC-SYNX,BTC-HMQ,BTC-VIA,BTC-RISE,BTC-OK,BTC-KMD,BTC-TRIG,BTC-PKB,BTC-XCP,BTC-XZC,BTC-SPHR,BTC-THC,BTC-SLR,BTC-ADT,BTC-AMP,BTC-FCT,BTC-NMR,BTC-LBC,BTC-GNO,BTC-DCR,BTC-UNB,BTC-GRS,BTC-GEO,BTC-LMC,BTC-SBD,BTC-BITB,BTC-SPR,BTC-XMY,BTC-BYC,BTC-XEL,BTC-NEOS,BTC-WINGS,BTC-QWARK,BTC-BNT,BTC-ANT,BTC-ZEN,BTC-UBQ,BTC-NAV,BTC-AEON,BTC-VIB,BTC-PINK,BTC-LUN,BTC-MEME,BTC-CANN,BTC-CLAM,BTC-POT,BTC-BSD,BTC-NXC,BTC-QRL,BTC-MER,BTC-DGD,BTC-TIX,BTC-DYN,BTC-IOP,BTC-CRW,BTC-SHIFT,BTC-TRST,BTC-AGRS,BTC-DTB,BTC-SIB,BTC-START,BTC-MUE,BTC-GCR,BTC-MAID,BTC-RADS,BTC-CLUB,BTC-EXP,BTC-SLS,BTC-FTC,BTC-RLC,BTC-FLDC,BTC-OMNI,BTC-BLK,BTC-CLOAK,BTC-EMC,BTC-TX,BTC-VRC,BTC-PPC,BTC-ABY,BTC-DOPE,BTC-GBYTE,BTC-XMG,BTC-IOC,BTC-BLITZ,BTC-COVAL,BTC-EGC,BTC-CPC,BTC-PART,BTC-CRB,BTC-TKS,BTC-EXCL,BTC-SWT,BTC-KORE,USDT-BTC
2017-12-03 04:00:00,5.6e-07,0.04170699,2.212e-05,6.1e-07,1.9e-07,1.166e-05,0.000557,0.13749999,1.17e-06,8.51e-06,0.00321035,2.35e-06,0.0026071,0.001139,5.306e-05,0.00901956,0.00087209,1e-07,0.00049451,,2.2e-07,0.00018721,0.01765,1.556e-05,1.53e-06,2.525e-05,0.00070599,0.00269524,6.551e-05,3.325e-05,1.155e-05,7.05e-06,0.00021643,0.0266,0.00055866,0.02974415,6.18e-06,0.00034585,1.193e-05,5.235e-05,1.761e-05,9.084e-05,3.662e-05,0.00011023,1.217e-05,0.00045589,2.885e-05,8.064e-05,0.00018551,7.8e-07,0.00065875,0.06942,0.00010739,0.00077802,0.00055769,7.326e-05,2.95e-05,7.709e-05,2.065e-05,7.95e-05,0.00013669,2.162e-05,4.2e-06,1.68e-06,1.096e-05,0.00049509,2.949e-05,3.61e-05,1.172e-05,0.00019375,2.922e-05,3.773e-05,0.0002591,8.746e-05,8.783e-05,0.0021056,0.00348898,0.0003736,6.74e-06,3.751e-05,1.87e-06,2.479e-05,0.002039,0.00239,2.492e-05,0.01028109,0.0052249,3.116e-05,8.58e-05,9.501e-05,8.22e-06,0.00021798,3.9e-07,2.589e-05,3.9e-07,5.9e-05,2.583e-05,0.000339,5.208e-05,1.506e-05,0.00022639,0.00018698,0.00273862,0.00015911,0.00010147,0.00036423,1.277e-05,2.43e-06,0.00049067,5.37e-05,6.9e-06,0.00073984,3.57e-05,8.379e-05,1.825e-05,0.00011357,5.281e-05,0.01001577,7.829e-05,0.00031298,0.000466,0.00012841,0.00021091,3.97e-05,0.00010049,6.477e-05,0.00016711,5.92e-06,1.519e-05,1.489e-05,4.727e-05,0.00046769,0.000474,0.000195,0.00161,2.663e-05,4.834e-05,1.29e-06,0.0032551,3.193e-05,0.00061027,9.338e-05,0.0002398,4.825e-05,0.00031701,6.2e-07,4.14e-06,0.02237433,2.956e-05,0.00029629,9.268e-05,4.6e-07,2.665e-05,3.695e-05,0.0008,3.32e-05,0.00022801,0.00013,0.00016745,0.00039031,11040.0
2017-12-03 05:00:00,5.5e-07,0.04180002,2.23e-05,6.2e-07,1.9e-07,1.164e-05,0.0005437,0.1412,1.2e-06,8.38e-06,0.00325,2.31e-06,0.00265598,0.00114925,5.28e-05,0.0090465,0.00088,1.1e-07,0.00049296,,2.3e-07,0.000199,0.01757906,1.581e-05,1.55e-06,2.547e-05,0.00071445,0.00269526,6.496e-05,3.239e-05,1.15e-05,6.93e-06,0.00021761,0.026769,0.00055094,0.0296,6.12e-06,0.00034613,1.222e-05,5.324e-05,1.698e-05,9.119e-05,3.597e-05,0.00011099,1.231e-05,0.00045798,2.86e-05,8.001e-05,0.00018395,7.7e-07,0.00066635,0.06924777,0.00010766,0.00075098,0.0005603,7.158e-05,2.95e-05,7.678e-05,2.065e-05,7.883e-05,0.00013667,2.189e-05,4.16e-06,1.69e-06,1.103e-05,0.00050262,2.897e-05,3.599e-05,1.144e-05,0.00019752,2.91e-05,3.82e-05,0.00025695,8.574e-05,8.988e-05,0.002106,0.00352994,0.000366,7.2e-06,3.75e-05,1.89e-06,2.477e-05,0.00203591,0.00243264,2.437e-05,0.01035773,0.00509547,3.21e-05,8.282e-05,9.501e-05,8.69e-06,0.00020696,3.9e-07,2.521e-05,3.9e-07,6.073e-05,2.642e-05,0.00033496,5.125e-05,1.49e-05,0.0002286,0.00018558,0.00271302,0.00015852,0.0001004,0.000365,1.242e-05,2.41e-06,0.00050277,5.427e-05,6.7e-06,0.00074057,3.57e-05,8.3e-05,1.828e-05,0.00010698,5.201e-05,0.00994877,7.96e-05,0.000305,0.0004606,0.00012791,0.00021024,3.83e-05,0.00010217,6.459e-05,0.0001667,5.86e-06,1.505e-05,1.451e-05,4.708e-05,0.00046231,0.00045895,0.00019261,0.00162155,2.681e-05,4.828e-05,1.3e-06,0.00327343,3.172e-05,0.00062184,9.399e-05,0.00024204,4.79e-05,0.00032375,6.4e-07,5e-06,0.0225529,2.959e-05,0.00028855,9.132e-05,4.7e-07,2.627e-05,3.698e-05,0.00078888,2.905e-05,0.00022612,0.00012888,0.00016149,0.00039541,11029.0
2017-12-03 06:00:00,5.7e-07,0.0418461,2.232e-05,6.3e-07,1.9e-07,1.18e-05,0.00055786,0.14050004,1.22e-06,8.34e-06,0.00325188,2.33e-06,0.00262003,0.00114776,5.294e-05,0.00899999,0.000885,1.1e-07,0.00049,,2.3e-07,0.00019539,0.0177,1.55e-05,1.55e-06,2.479e-05,0.0007179,0.002765,6.625e-05,3.362e-05,1.189e-05,7.06e-06,0.00021511,0.02619069,0.00055797,0.0297,6.18e-06,0.00036944,1.202e-05,5.4e-05,1.775e-05,9.03e-05,3.599e-05,0.00011009,1.319e-05,0.00047,2.909e-05,8.032e-05,0.0001847,7.9e-07,0.00066001,0.0694845,0.00011,0.000731,0.00056545,7.205e-05,2.916e-05,7.955e-05,2.06e-05,7.96e-05,0.00013669,2.162e-05,4.16e-06,1.66e-06,1.101e-05,0.00052415,3.126e-05,3.57e-05,1.144e-05,0.000197,3.09e-05,3.805e-05,0.0002553,8.685e-05,8.827e-05,0.00208559,0.00349802,0.00037359,6.91e-06,3.768e-05,1.84e-06,2.521e-05,0.00203193,0.00239988,2.468e-05,0.01046284,0.00492254,3.262e-05,8.448e-05,9.465e-05,8.36e-06,0.00021405,3.8e-07,2.536e-05,3.8e-07,6.39e-05,2.645e-05,0.00033375,5.133e-05,1.452e-05,0.00023173,0.0001891,0.00270001,0.0001559,0.00010173,0.000365,1.323e-05,2.44e-06,0.0005,5.321e-05,6.15e-06,0.00074349,3.802e-05,8.298e-05,1.826e-05,0.00010546,5.435e-05,0.01014704,7.9e-05,0.000305,0.00048249,0.00012699,0.0002083,3.832e-05,0.00010217,6.542e-05,0.00016879,5.82e-06,1.487e-05,1.497e-05,4.754e-05,0.00046928,0.00046842,0.00019162,0.0016001,2.655e-05,4.938e-05,1.28e-06,0.00319678,3.08e-05,0.00062184,9.398e-05,0.00024125,4.81e-05,0.00031058,6.4e-07,5.43e-06,0.02255,2.94e-05,0.000291,9.132e-05,4.6e-07,2.541e-05,3.798e-05,0.000789,3.008e-05,0.00025204,0.00012899,0.00016453,0.0003954,11065.0
2017-12-03 07:00:00,5.7e-07,0.04175323,2.215e-05,6.1e-07,1.9e-07,1.169e-05,0.0005544,0.1383686,1.24e-06,8.38e-06,0.00322613,2.35e-06,0.00263546,0.00113967,5.31e-05,0.00891743,0.00088325,1.1e-07,0.00048955,,2.3e-07,0.00019304,0.01788539,1.55e-05,1.52e-06,2.64e-05,0.00071775,0.00284874,6.57e-05,3.458e-05,1.214e-05,6.95e-06,0.00021486,0.02627601,0.0005539,0.02952593,6.1e-06,0.00035701,1.197e-05,5.299e-05,1.692e-05,9.034e-05,3.654e-05,0.0001108,1.29e-05,0.00045799,2.872e-05,8.132e-05,0.00018445,7.8e-07,0.00064388,0.06921999,0.00010882,0.00073,0.00056123,7.435e-05,2.889e-05,7.627e-05,2.086e-05,7.955e-05,0.00013728,2.17e-05,4.1e-06,1.69e-06,1.096e-05,0.00054173,3.072e-05,3.665e-05,1.182e-05,0.00019245,3.083e-05,3.79e-05,0.00025763,8.6e-05,8.978e-05,0.00214404,0.00347925,0.00037365,6.34e-06,3.747e-05,1.86e-06,2.568e-05,0.00207468,0.00239406,2.496e-05,0.0105314,0.00490259,3.152e-05,8.264e-05,9.471e-05,7.82e-06,0.00021601,3.9e-07,2.536e-05,3.8e-07,5.983e-05,2.651e-05,0.00033785,5.258e-05,1.5e-05,0.00023202,0.0001856,0.00261971,0.000157,0.0001006,0.00036421,1.323e-05,2.5e-06,0.0004882,5.394e-05,6.18e-06,0.00074162,3.64e-05,8.257e-05,1.828e-05,0.00010251,5.375e-05,0.00998834,7.815e-05,0.00030982,0.00047,0.00013347,0.00020516,3.994e-05,9.901e-05,6.439e-05,0.00016866,5.85e-06,1.448e-05,1.45e-05,4.727e-05,0.00048494,0.00045561,0.00019436,0.00160047,2.624e-05,4.942e-05,1.31e-06,0.0032111,3.143e-05,0.00062343,9.387e-05,0.00024471,4.811e-05,0.00031179,6.2e-07,5.18e-06,0.02220015,2.917e-05,0.00029165,9.41e-05,4.7e-07,2.564e-05,3.64e-05,0.000789,3.003e-05,0.000247,0.00013397,0.00016765,0.0003955,11146.00000006
2017-12-03 08:00:00,5.6e-07,0.041801,2.224e-05,6.3e-07,1.9e-07,1.176e-05,0.00055359,0.1408,1.22e-06,8.41e-06,0.00322,2.33e-06,0.00263202,0.00114334,5.347e-05,0.00899999,0.00089107,1.1e-07,0.00049446,,2.4e-07,0.00018639,0.01789999,1.561e-05,1.53e-06,2.552e-05,0.0007155,0.0028484,6.689e-05,3.438e-05,1.333e-05,7e-06,0.00021641,0.02650038,0.00053741,0.0296,6.02e-06,0.00035503,1.211e-05,5.322e-05,1.698e-05,8.997e-05,3.54e-05,0.00011219,1.245e-05,0.00046238,2.946e-05,8.381e-05,0.00018442,7.8e-07,0.00065,0.069,0.000108,0.00076007,0.00057,7.128e-05,2.905e-05,7.72e-05,2.043e-05,8.116e-05,0.00013664,2.17e-05,4.14e-06,1.66e-06,1.11e-05,0.00052911,3.137e-05,3.6e-05,1.123e-05,0.00019207,3.238e-05,3.824e-05,0.00026253,8.621e-05,8.922e-05,0.00212,0.00349998,0.00037738,6.7e-06,4.259e-05,1.87e-06,2.664e-05,0.00209737,0.00250648,2.595e-05,0.01031026,0.00494853,3.152e-05,8.937e-05,9.611e-05,7.67e-06,0.00021753,3.9e-07,2.599e-05,3.9e-07,6.39e-05,2.645e-05,0.00034612,5.152e-05,1.5e-05,0.00023,0.00018768,0.0026737,0.00016,9.888e-05,0.00036973,1.38e-05,2.61e-06,0.0004882,5.498e-05,6.48e-06,0.00074343,3.593e-05,8.399e-05,1.87e-05,0.00010581,5.45e-05,0.010093,7.968e-05,0.000306,0.00047789,0.00013347,0.0002102,4.062e-05,9.801e-05,6.362e-05,0.00016843,5.85e-06,1.438e-05,1.479e-05,4.803e-05,0.00050538,0.0004481,0.0002,0.00160097,2.628e-05,4.941e-05,1.31e-06,0.00322,3.081e-05,0.00061932,9.342e-05,0.00024539,4.794e-05,0.00031547,6.4e-07,5.31e-06,0.02216,2.985e-05,0.00029406,9.6e-05,4.7e-07,2.606e-05,3.65e-05,0.000789,2.969e-05,0.000247,0.0001319,0.00016966,0.00039202,11130.0
2017-12-03 09:00:00,6.1e-07,0.04178901,2.231e-05,6.4e-07,2e-07,1.187e-05,0.0005605,0.14289287,1.19e-06,8.26e-06,0.00325059,2.38e-06,0.00263963,0.00114714,5.17e-05,0.00896,0.000881,1e-07,0.00049099,,2.4e-07,0.00018838,0.01845984,1.54e-05,1.6e-06,2.559e-05,0.00071371,0.00289411,6.679e-05,3.4e-05,1.286e-05,7e-06,0.000216,0.02678,0.00054473,0.029578,6.18e-06,0.00035765,1.183e-05,5.37e-05,1.695e-05,9.015e-05,3.651e-05,0.00011188,1.301e-05,0.00046313,2.932e-05,8.2e-05,0.00018779,7.9e-07,0.00064725,0.06951031,0.00010846,0.000729,0.000572,7.208e-05,2.904e-05,7.843e-05,2.079e-05,8.349e-05,0.000136,2.173e-05,4.1e-06,1.67e-06,1.09e-05,0.00052708,3.116e-05,3.601e-05,1.118e-05,0.00019399,3.28e-05,3.781e-05,0.00025889,9.2e-05,9.065e-05,0.00208164,0.0034431,0.0003777,6.59e-06,3.866e-05,1.88e-06,2.555e-05,0.0021252,0.00249496,2.558e-05,0.01051524,0.00481141,3.207e-05,8.729e-05,9.5e-05,8.14e-06,0.00021651,3.8e-07,2.579e-05,3.9e-07,6.426e-05,2.593e-05,0.000342,5.129e-05,1.475e-05,0.0002306,0.00019454,0.002619,0.00016015,0.00010078,0.00036697,1.37e-05,2.67e-06,0.00049025,5.443e-05,6.39e-06,0.00074345,3.627e-05,8.26e-05,1.88e-05,0.00010401,5.599e-05,0.01008094,7.794e-05,0.00030985,0.00046885,0.00012792,0.00020522,4.101e-05,9.752e-05,6.435e-05,0.00016645,5.82e-06,1.44e-05,1.528e-05,4.821e-05,0.00051997,0.00042332,0.000195,0.00162766,2.59e-05,4.899e-05,1.31e-06,0.00310132,3.072e-05,0.00063069,9.342e-05,0.00024557,4.765e-05,0.000312,6.4e-07,5.87e-06,0.02254866,2.953e-05,0.0003,9.791e-05,4.7e-07,2.601e-05,3.612e-05,0.000789,3.03e-05,0.00025352,0.00012886,0.00016229,0.00042999,11100.0
2017-12-03 10:00:00,6.2e-07,0.04199011,2.242e-05,6.7e-07,2e-07,1.189e-05,0.00056389,0.13948,1.18e-06,8.17e-06,0.00334741,2.39e-06,0.00266719,0.00118296,5.241e-05,0.008981,0.00089127,1e-07,0.00049191,,2.4e-07,0.00018686,0.01806215,1.564e-05,1.61e-06,2.519e-05,0.00071791,0.00399999,6.621e-05,3.3e-05,1.28e-05,6.92e-06,0.00021335,0.02889,0.0005463,0.02985,6.07e-06,0.00035023,1.185e-05,5.339e-05,1.693e-05,8.966e-05,3.6e-05,0.00011112,1.3e-05,0.000473,2.897e-05,8.138e-05,0.00018562,7.9e-07,0.00063141,0.06947934,0.00010821,0.0007447,0.000572,7.18e-05,2.888e-05,7.716e-05,2.046e-05,8.02e-05,0.0001357,2.115e-05,4.1e-06,1.65e-06,1.102e-05,0.00052699,3.18e-05,3.659e-05,1.164e-05,0.00019532,3.285e-05,3.782e-05,0.0002602,8.92e-05,9.192e-05,0.002095,0.00352481,0.00037581,7.14e-06,3.98e-05,1.86e-06,2.561e-05,0.00210584,0.00246172,2.455e-05,0.01051521,0.00487715,3.207e-05,8.5e-05,9.6e-05,7.75e-06,0.00020605,3.9e-07,2.575e-05,4e-07,6.748e-05,2.601e-05,0.000341,5.21e-05,1.492e-05,0.00023356,0.00018783,0.00264012,0.00015907,0.00010145,0.00035602,1.32e-05,2.54e-06,0.00048898,5.249e-05,6.78e-06,0.00074678,3.57e-05,8.439e-05,1.879e-05,0.00010221,5.431e-05,0.00998832,7.708e-05,0.0003099,0.00043615,0.00013085,0.0002013,4.066e-05,9.8e-05,6.467e-05,0.00016701,5.7e-06,1.5e-05,1.531e-05,4.857e-05,0.00050412,0.00044484,0.00019591,0.00163903,2.59e-05,4.84e-05,1.3e-06,0.00310119,3.122e-05,0.00062268,9.4e-05,0.00024099,4.762e-05,0.00030759,6.3e-07,6.4e-06,0.02221485,2.95e-05,0.0003,9.521e-05,4.6e-07,2.63e-05,3.611e-05,0.000789,2.994e-05,0.00027099,0.00012885,0.00016967,0.00043,11116.0
2017-12-03 11:00:00,5.8e-07,0.04127706,2.208e-05,7e-07,1.9e-07,1.199e-05,0.0005409,0.13484,1.17e-06,8.03e-06,0.00321801,2.39e-06,0.00258659,0.0011426,5.518e-05,0.00882404,0.0008546,1e-07,0.00047089,,2.3e-07,0.000186,0.01771804,1.521e-05,1.6e-06,2.499e-05,0.00070174,0.00336983,6.369e-05,3.302e-05,1.21e-05,6.72e-06,0.00021015,0.0281,0.0005486,0.02906302,6.03e-06,0.00035825,1.14e-05,5.371e-05,1.68e-05,8.657e-05,3.533e-05,0.00010805,1.241e-05,0.00046327,2.873e-05,8.375e-05,0.00018516,7.9e-07,0.00060881,0.06861605,0.00010518,0.00069799,0.00056489,7.021e-05,2.775e-05,7.54e-05,2.057e-05,7.927e-05,0.00013545,2.053e-05,3.96e-06,1.64e-06,1.1e-05,0.00054507,3.145e-05,3.593e-05,1.119e-05,0.000186,3.231e-05,3.681e-05,0.000255,8.634e-05,8.961e-05,0.00209429,0.00343,0.00038116,8.11e-06,4.091e-05,1.87e-06,2.519e-05,0.00205018,0.002398,2.343e-05,0.01052817,0.00477756,3.094e-05,8.399e-05,9.49e-05,7.37e-06,0.00020508,3.9e-07,2.624e-05,3.9e-07,6.501e-05,2.543e-05,0.000341,5.19e-05,1.467e-05,0.00023095,0.0001875,0.00267,0.00015901,0.00010092,0.00035092,1.262e-05,2.66e-06,0.00048896,5e-05,7.34e-06,0.00073568,3.51e-05,8.199e-05,1.83e-05,0.0001039,5.25e-05,0.0099144,7.48e-05,0.00030324,0.00043371,0.0001256,0.00020788,3.85e-05,9.603e-05,6.366e-05,0.0001692,5.8e-06,1.501e-05,1.485e-05,4.678e-05,0.00048445,0.00042483,0.00019209,0.00160047,2.59e-05,4.912e-05,1.3e-06,0.00309059,3.183e-05,0.0006187,9.4e-05,0.00024544,4.75e-05,0.0003092,6e-07,6.1e-06,0.02240175,2.952e-05,0.00029,9.521e-05,4.6e-07,2.589e-05,3.613e-05,0.00078026,2.965e-05,0.00023974,0.00012571,0.00016406,0.0004016,11613.1
2017-12-03 12:00:00,6e-07,0.04100025,2.187e-05,6.9e-07,1.9e-07,1.178e-05,0.000554,0.13729,1.16e-06,8.03e-06,0.00319001,2.35e-06,0.002579,0.0011445,5.413e-05,0.0088201,0.0008507,1.1e-07,0.00047455,,2.3e-07,0.00018793,0.01758337,1.517e-05,1.55e-06,2.517e-05,0.00070709,0.0034389,6.399e-05,3.214e-05,1.233e-05,6.67e-06,0.0002102,0.02820515,0.00056255,0.029,5.95e-06,0.00037333,1.129e-05,5.35e-05,1.625e-05,8.646e-05,3.598e-05,0.00010788,1.181e-05,0.00046523,2.834e-05,8.437e-05,0.00018562,7.7e-07,0.0006062,0.06809995,0.00010585,0.00070056,0.00056145,6.934e-05,2.796e-05,7.617e-05,2.08e-05,7.916e-05,0.00013398,2.057e-05,4.05e-06,1.61e-06,1.095e-05,0.00055925,3.029e-05,3.373e-05,1.165e-05,0.00018912,3.201e-05,3.645e-05,0.00025089,8.944e-05,9.087e-05,0.0021166,0.00338736,0.0003778,9.11e-06,4.201e-05,1.85e-06,2.433e-05,0.00203541,0.00237498,2.389e-05,0.01052817,0.00473649,3.114e-05,8.01e-05,9.587e-05,7.33e-06,0.00020863,3.7e-07,2.59e-05,3.8e-07,6.64e-05,2.549e-05,0.0003335,5.115e-05,1.467e-05,0.00023104,0.00019113,0.00265001,0.00016199,0.00010037,0.00035766,1.26e-05,2.61e-06,0.00048895,5.265e-05,7.2e-06,0.000733,3.671e-05,8.307e-05,1.844e-05,0.0001,5.224e-05,0.00976438,7.412e-05,0.00030599,0.00043431,0.00012804,0.00020099,3.991e-05,9.298e-05,6.366e-05,0.00016676,5.69e-06,1.452e-05,1.483e-05,4.782e-05,0.00047082,0.0004505,0.0001904,0.0015946,2.59e-05,4.8e-05,1.29e-06,0.00303001,3.224e-05,0.00061858,9.37e-05,0.00024459,4.671e-05,0.00030399,6e-07,6.72e-06,0.02252646,2.956e-05,0.000291,9.472e-05,4.5e-07,2.522e-05,3.618e-05,0.00077,2.949e-05,0.00023548,0.00012892,0.00015802,0.000402,11658.0
2017-12-03 13:00:00,6.2e-07,0.04082286,2.184e-05,7.5e-07,2e-07,1.161e-05,0.00054488,0.13585,1.21e-06,7.82e-06,0.003235,2.41e-06,0.00256998,0.00114777,5.498e-05,0.00881035,0.0008511,1.1e-07,0.00048221,,2.4e-07,0.0001898,0.01744597,1.496e-05,1.52e-06,2.451e-05,0.000699,0.00322514,6.305e-05,3.289e-05,1.209e-05,6.72e-06,0.000208,0.02815847,0.00055302,0.02890975,5.81e-06,0.000362,1.11e-05,5.13e-05,1.649e-05,8.55e-05,3.601e-05,0.00010511,1.169e-05,0.00046535,2.801e-05,9.9e-05,0.0001877,7.7e-07,0.00065231,0.06736811,0.00010443,0.00067324,0.00058,6.913e-05,2.764e-05,7.42e-05,2.057e-05,8e-05,0.0001345,2.129e-05,4.02e-06,1.63e-06,1.079e-05,0.00057698,3.159e-05,3.353e-05,1.109e-05,0.00019012,3.07e-05,3.593e-05,0.00025126,8.761e-05,8.839e-05,0.00210704,0.00338361,0.00037368,8.52e-06,4.245e-05,1.84e-06,2.435e-05,0.00205335,0.00239447,2.36e-05,0.00995991,0.00474802,3.161e-05,8.71e-05,9.59e-05,7.3e-06,0.0002053,3.7e-07,2.593e-05,3.8e-07,6.658e-05,2.6e-05,0.00034256,5.05e-05,1.471e-05,0.00023198,0.00019198,0.00264144,0.000159,9.882e-05,0.000357,1.227e-05,2.82e-06,0.000477,5.017e-05,7.18e-06,0.00074031,3.555e-05,8.29e-05,1.815e-05,9.81e-05,5.029e-05,0.00984849,7.314e-05,0.0003006,0.00047286,0.00012502,0.00020104,3.807e-05,9.064e-05,6.582e-05,0.00016867,5.66e-06,1.49e-05,1.454e-05,4.78e-05,0.0004875,0.00044525,0.00018912,0.00158591,2.543e-05,4.884e-05,1.26e-06,0.00308885,3.12e-05,0.00061015,9.342e-05,0.00024458,4.68e-05,0.0003097,6.3e-07,6.65e-06,0.02251626,2.957e-05,0.00029,9.473e-05,4.5e-07,2.589e-05,3.618e-05,0.00080497,2.98e-05,0.00026796,0.00012889,0.00015929,0.0004,11655.0
2017-12-03 14:00:00,6.2e-07,0.04096101,2.178e-05,8.4e-07,2e-07,1.149e-05,0.00055264,0.13579,1.23e-06,7.88e-06,0.00321,2.46e-06,0.00257991,0.001141,5.5e-05,0.00883101,0.00085034,1.1e-07,0.00048619,,2.3e-07,0.00018496,0.01734854,1.517e-05,1.53e-06,2.451e-05,0.000696,0.00313215,6.35e-05,3.55e-05,1.211e-05,6.68e-06,0.00020935,0.02803166,0.00056635,0.02900036,5.75e-06,0.00036753,1.11e-05,5.034e-05,1.591e-05,8.58e-05,3.559e-05,0.00010646,1.185e-05,0.000499,2.796e-05,9.5e-05,0.0001848,7.8e-07,0.0006365,0.06745,0.0001058,0.00070139,0.00058216,7.036e-05,2.853e-05,7.48e-05,2.028e-05,7.803e-05,0.00013255,2.105e-05,4.05e-06,1.66e-06,1.072e-05,0.00055853,3.074e-05,3.351e-05,1.15e-05,0.00018879,3.043e-05,3.626e-05,0.00025172,8.94e-05,8.87e-05,0.00214995,0.0033769,0.00037102,7.8e-06,4.05e-05,1.86e-06,2.411e-05,0.00202154,0.00238968,2.461e-05,0.0099424,0.0047107,3.13e-05,8.45e-05,9.447e-05,7.43e-06,0.00020421,3.7e-07,2.693e-05,3.8e-07,6.64e-05,2.551e-05,0.0003394,5.098e-05,1.469e-05,0.00022714,0.0001937,0.00274,0.0001639,9.825e-05,0.00035998,1.204e-05,2.75e-06,0.00048385,5.089e-05,6.5e-06,0.000739,3.65e-05,8.998e-05,1.805e-05,9.689e-05,5.001e-05,0.0097196,7.269e-05,0.0003007,0.00048,0.00012691,0.00021959,3.8e-05,8.9e-05,6.569e-05,0.00016921,5.64e-06,1.456e-05,1.396e-05,4.801e-05,0.00048072,0.00043605,0.00018608,0.00159363,2.588e-05,4.791e-05,1.32e-06,0.00308885,3.189e-05,0.00062997,9.351e-05,0.000245,4.703e-05,0.000305,6.3e-07,5.74e-06,0.02268998,2.957e-05,0.00029629,9.473e-05,4.5e-07,2.57e-05,3.618e-05,0.000787,2.973e-05,0.00027719,0.00012881,0.0001599,0.00041498,11640.0
2017-12-03 15:00:00,6.4e-07,0.04051978,2.159e-05,7.6e-07,1.9e-07,1.123e-05,0.00054,0.1335001,1.2e-06,7.77e-06,0.0031723,2.44e-06,0.00260742,0.00112992,5.523e-05,0.00879993,0.00083348,1.1e-07,0.00048131,,2.4e-07,0.0001862,0.01728867,1.493e-05,1.5e-06,2.391e-05,0.000687,0.00305571,6.261e-05,4.009e-05,1.14e-05,6.48e-06,0.00020653,0.02726455,0.00055601,0.02860015,5.71e-06,0.0003596,1.124e-05,4.9e-05,1.588e-05,8.537e-05,3.601e-05,0.00010435,1.17e-05,0.000454,2.781e-05,9.618e-05,0.00018611,7.8e-07,0.00063,0.06691,0.00011847,0.00067913,0.000589,6.977e-05,2.782e-05,7.32e-05,2.049e-05,7.946e-05,0.00013258,2.11e-05,3.94e-06,1.69e-06,1.062e-05,0.00054099,3.029e-05,3.291e-05,1.14e-05,0.0001803,3.13e-05,3.64e-05,0.00025232,8.751e-05,8.822e-05,0.0022,0.00329,0.00037104,7.29e-06,4.003e-05,1.9e-06,2.41e-05,0.00193711,0.00234976,2.447e-05,0.0098525,0.00502349,3.096e-05,8.1e-05,9.533e-05,7.24e-06,0.00019973,3.8e-07,2.62e-05,3.9e-07,7.059e-05,2.548e-05,0.00033738,5.18e-05,1.476e-05,0.000227,0.0001899,0.0026996,0.00016397,9.95e-05,0.00035697,1.199e-05,2.65e-06,0.00047001,4.846e-05,6.11e-06,0.0007279,3.779e-05,9.259e-05,1.79e-05,0.00010234,4.923e-05,0.00966855,6.968e-05,0.00030045,0.00046921,0.00012607,0.00020752,3.78e-05,9.02e-05,6.599e-05,0.00016807,5.75e-06,1.378e-05,1.453e-05,4.71e-05,0.00053,0.00043657,0.0001905,0.00152713,2.548e-05,4.78e-05,1.3e-06,0.00319,3.224e-05,0.00060895,9.34e-05,0.00024585,4.693e-05,0.00030123,6.3e-07,5.3e-06,0.0215,2.954e-05,0.0002862,9.473e-05,4.5e-07,2.562e-05,3.697e-05,0.0007695,2.891e-05,0.0002715,0.00012645,0.0001599,0.00041263,11720.0
